time, alpha, eas, radaralt, verticalspeed, power, pitch 
13.027782917, 1.48975539207, 318.051120969, 275.533609811, 0.0, 0.0, 0.0827420949936 
13.0377838612, 1.48975539207, 318.051120969, 275.533609811, 0.0, 0.0, 0.0827420949936 
13.0477848053, 1.54947221279, 318.094188225, 274.930354889, 0.0, 0.0, 0.105871915817 
13.0577859879, 1.61404323578, 318.136899553, 274.327510355, 0.0, 0.0, 0.105871915817 
13.0678808689, 1.68169975281, 318.179195632, 273.72506556, 0.0, 0.0, 0.105871915817 
13.0778839588, 1.68169975281, 318.179195632, 273.72506556, 0.0, 0.0, 0.105871915817 
13.087884903, 1.68169975281, 318.179195632, 273.72506556, 0.0, 0.0, 0.105871915817 
13.0978858471, 1.68169975281, 318.179195632, 273.72506556, 0.0, 0.0, 0.105871915817 
13.1078870296, 1.75205039978, 318.221106123, 273.123419582, 0.0, 0.0, 0.150075569749 
13.1178879738, 1.82316625118, 318.262453062, 272.522462952, 0.0, 0.0, 0.150075569749 
13.1278889179, 1.82316625118, 318.262453062, 272.522462952, 0.0, 0.0, 0.150075569749 
13.1378898621, 1.89414966106, 318.303295769, 271.922256707, 0.0, 0.0, 0.150075569749 
13.1478908062, 1.89414966106, 318.303295769, 271.922256707, 0.0, 0.0, 0.150075569749 
13.1578919888, 1.89414966106, 318.303295769, 271.922256707, 0.0, 0.0, 0.150075569749 
13.1678929329, 1.96339380741, 318.343574924, 271.323161704, 0.0, 0.0, 0.185701921582 
13.177893877, 2.03157830238, 318.383201545, 270.72510681, 0.0, 0.0, 0.185701921582 
13.1878988743, 2.03157830238, 318.383201545, 270.72510681, 0.0, 0.0, 0.185701921582 
13.1978998184, 2.09824419022, 318.422234954, 270.128150603, 0.0, 0.0, 0.185701921582 
13.2079019547, 2.09824419022, 318.422234954, 270.128150603, 0.0, 0.0, 0.185701921582 
13.2179028988, 2.09824419022, 318.422234954, 270.128150603, 0.0, 0.0, 0.185701921582 
13.2279059887, 2.16387081146, 318.460645488, 269.532270346, 0.0, 0.0, 0.21021309495 
13.2379069328, 2.2282102108, 318.498284846, 268.937765907, 0.0, 0.0, 0.21021309495 
13.2479319572, 2.2282102108, 318.498284846, 268.937765907, 0.0, 0.0, 0.21021309495 
13.2579329014, 2.29172039032, 318.535360652, 268.344802946, 0.0, 0.0, 0.21021309495 
13.2679347992, 2.29172039032, 318.535360652, 268.344802946, 0.0, 0.0, 0.21021309495 
13.2779350281, 2.29172039032, 318.535360652, 268.344802946, 0.0, 0.0, 0.21021309495 
13.2886238098, 2.35551357269, 318.571724602, 267.753063238, 0.0, 0.0, 0.225440248847 
13.2986249924, 2.35551357269, 318.571724602, 267.753063238, 0.0, 0.0, 0.225440248847 
13.3086259365, 2.41898155212, 318.607317375, 267.162930955, 0.0, 0.0, 0.225440248847 
13.3186268806, 2.48216438293, 318.642316936, 266.574344974, 0.0, 0.0, 0.225440248847 
13.3286278248, 2.48216438293, 318.642316936, 266.574344974, 0.0, 0.0, 0.225440248847 
13.3388910294, 2.48216438293, 318.642316936, 266.574344974, 0.0, 0.0, 0.225440248847 
13.3488929272, 2.48216438293, 318.642316936, 266.574344974, 0.0, 0.0, 0.225440248847 
13.3590497971, 2.54491305351, 318.676604641, 265.987516575, 0.0, 0.0, 0.2374227494 
13.3690500259, 2.60726714134, 318.71015083, 265.402595402, 0.0, 0.0, 0.2374227494 
13.3790509701, 2.66958999634, 318.743103806, 264.819279215, 0.0, 0.0, 0.2374227494 
13.3890519142, 2.66958999634, 318.743103806, 264.819279215, 0.0, 0.0, 0.2374227494 
13.3990550041, 2.66958999634, 318.743103806, 264.819279215, 0.0, 0.0, 0.2374227494 
13.4090559483, 2.66958999634, 318.743103806, 264.819279215, 0.0, 0.0, 0.2374227494 
13.4196689129, 2.73171210289, 318.775344927, 264.237847487, 0.0, 0.0, 0.246514067054 
